Wrist_Acc_X,Wrist_Acc_Y,Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.057257,0.324283,0.139564,-0.047272,-0.08057,0.142482,2
0.13069,0.323396,0.12077,-0.327404,0.123359,0.270544,2
0.183896,0.305367,-0.026098,0.033221,0.340041,0.076877,2
0.19938,0.3038,0.012984,-0.165328,0.210366,0.146503,2
0.148149,0.21273,-0.087503,-0.291648,0.031953,0.179053,2
0.169968,0.113947,-0.026258,-0.250343,-0.053723,0.073275,2
0.154051,0.007632,0.231074,-0.220331,0.007048,0.168677,2
0.129825,-0.119353,0.441733,-0.317938,0.169442,0.238091,2
0.124344,-0.243204,0.597741,-0.376382,0.153387,0.275629,2
0.09299,-0.328039,0.274301,-0.052812,0.08239,0.10945,2
0.173258,-0.278113,-0.082931,0.210654,-0.088124,0.014607,2
0.215095,-0.339691,-0.212511,-0.0164,0.00198,0.00354,2
0.380194,-0.283935,-0.175683,-0.273689,0.205382,0.111283,2
0.407678,-0.194362,-0.094819,-0.355648,0.264611,0.246656,2
0.373304,-0.103453,0.002803,-0.080116,0.384216,0.201273,2
0.313187,-0.103758,0.033694,0.063164,0.330843,0.177664,2
0.197546,-0.0553,0.038186,0.180241,0.186154,0.100792,2
0.02891,0.018102,0.057413,0.162564,0.145383,0.048901,2
-0.089323,0.093575,0.11101,0.067364,0.274083,0.1579,2
-0.238917,0.191916,0.097196,-0.009976,0.482556,0.159986,2
-0.335864,0.275018,-0.013964,0.061141,0.652855,0.120404,2
-0.305941,0.33314,-0.076039,0.182801,0.239654,-0.098529,2
-0.255178,0.276909,-0.167118,0.086066,0.107671,0.099402,2
-0.127184,0.228894,-0.186587,0.076429,-0.09281,0.067063,2
-0.042224,0.148806,-0.169975,0.336499,0.467395,-0.024962,2
0.041429,0.074979,-0.201172,0.461717,0.862492,0.006689,2
0.141917,0.065482,-0.193928,0.470094,0.768808,-0.047304,2
0.118622,0.075206,-0.212128,0.564418,0.009133,-0.389272,2
0.130904,0.211001,-0.2367,-0.53353,-0.590011,-0.011609,2
-0.068656,0.125088,0.249862,-0.708833,-1.678402,0.616717,2
-0.74638,0.26097,0.720353,-1.38655,-1.361668,0.643534,2
-0.908678,0.00668,0.71007,-0.325907,-0.649755,0.170938,2
-0.858312,-0.282662,0.336986,0.335713,-0.194658,0.111108,2
-0.722315,-0.150669,-0.134635,0.966088,-0.002496,0.20195,2
-0.475662,0.047007,-0.28647,1.023391,-0.117401,-0.014503,2
-0.167744,0.038627,0.003523,0.782661,-0.209891,-0.012444,2
-0.076032,0.216674,0.225828,0.247736,-0.274306,0.267435,2
-0.134113,0.405232,0.464641,-0.083266,-0.364741,0.527312,2
-0.344439,0.335654,0.367319,-0.050387,0.026646,0.272707,2
-0.482887,0.354106,0.137175,0.441104,-0.052878,0.114848,2
-0.593211,0.362113,-0.062592,0.264931,0.151325,0.203159,2
-0.369987,0.639413,-0.274724,0.282262,0.315099,0.272882,2
-0.016847,0.438204,-0.017941,0.481955,0.16451,0.732871,2
0.04204,0.362753,0.297446,0.162791,0.252988,0.896722,2
-0.084804,0.436215,0.320396,-0.451172,-0.438456,0.257448,2
