Wrist_Acc_X,Wrist_Acc_Y,Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.486526,-0.884026,-0.072995,-0.070956,0.1192,0.068766,2
0.411209,-0.931246,-0.102594,-0.062334,-0.017657,0.106812,2
0.365962,-0.920275,-0.084749,-0.156246,-0.012799,0.203159,2
0.31249,-1.009502,0.054993,-0.430409,0.134101,0.133265,2
0.191161,-1.004784,0.16233,-0.463627,0.03911,0.198561,2
0.12721,-1.0639,0.191708,-0.285457,0.127794,0.183165,2
0.005276,-1.142697,0.128475,-0.042383,0.125526,0.068175,2
-0.126287,-1.135928,0.18963,-0.085852,0.200965,0.149318,2
-0.175821,-1.050091,0.301366,-0.211524,0.158361,0.091126,2
-0.223439,-0.915342,0.366855,-0.379995,0.229264,0.100743,2
-0.254381,-0.809459,0.356371,-0.390832,0.383487,0.149874,2
-0.252095,-0.717646,0.383698,-0.3113,0.405045,0.141724,2
-0.222062,-0.661346,0.27279,-0.18492,0.37374,0.17732,2
-0.203166,-0.59728,0.110831,-0.012143,0.255171,0.130255,2
-0.17038,-0.501286,-0.017283,0.094941,0.096736,0.081354,2
-0.134347,-0.410256,-0.08613,0.078818,0.063517,0.063943,2
-0.103863,-0.353428,-0.090508,-0.079104,0.091251,0.08024,2
-0.016901,-0.243252,-0.066124,-0.104377,0.122873,0.140313,2
0.010033,-0.107633,-0.037584,0.037443,0.160779,0.177604,2
0.155007,0.148583,0.151153,0.285707,0.220233,0.227033,2
0.229687,0.365133,0.417822,0.489121,0.321149,0.303136,2
0.334091,0.409311,0.292053,0.663368,0.457175,0.287734,2
0.356322,0.451648,0.204002,0.86186,0.886109,0.316368,2
0.383201,0.316161,-0.105793,1.004244,1.215731,0.44228,2
0.155142,0.207273,-0.108976,1.046578,1.224681,0.427257,2
0.053968,0.512102,-0.171232,0.776265,0.156156,0.769989,2
-0.127857,0.591727,0.277672,0.151914,-0.697924,0.604891,2
-0.964194,1.001082,0.850585,-0.396698,-1.94832,0.559081,2
-1.260629,1.620166,0.590568,-0.212189,0.130806,0.441771,2
-0.426175,0.826155,0.3817,1.290471,0.808087,0.921149,2
-0.756855,0.841239,0.623913,0.017805,0.715108,0.716508,2
-1.546647,0.62741,1.347952,0.47,-0.158266,0.176893,2
-0.777086,0.459786,0.248241,0.440847,0.481236,0.121495,2
-0.388843,0.094105,-0.258701,-1.042755,0.293926,-0.067371,2
0.259601,-0.259079,-0.640244,-1.501901,-0.531658,-0.063651,2
0.630844,-0.993904,-0.357773,-0.569722,-0.453343,-0.037852,2
0.623026,-1.252985,-0.363009,-0.131399,-0.973954,-0.652232,2
0.482614,-0.581239,-0.675847,0.836208,-1.257559,-0.455304,2
0.067425,-0.129686,-0.217869,0.346801,-0.852786,-0.507993,2
0.116044,0.724096,-0.63901,-0.263197,-0.616546,0.094481,2
0.042296,0.867051,-0.331161,0.155707,-0.77809,-0.21942,2
-0.045179,1.012616,-0.032767,0.679669,-1.437746,-0.26843,2
0.305197,0.742258,-0.172741,1.085464,-0.910994,-0.228088,2
0.092151,0.96075,-0.215995,0.419268,-1.466574,-0.399128,2
0.169486,0.800491,-0.232383,0.52889,-0.896238,-0.569357,2
-0.304555,0.725416,-0.200756,0.715686,-0.857733,-0.404575,2
-0.211249,0.463138,-0.392134,-0.253948,-0.313475,0.163444,2
-0.005884,0.234588,-0.268916,-0.805637,0.131114,0.137744,2
0.068964,-0.452268,0.213482,-0.601179,-0.308913,-0.211601,2
0.27195,-0.68633,0.19404,-0.177354,-0.55687,-0.469975,2
0.35913,-0.168558,-0.239938,-0.698557,-1.025983,-0.622134,2
0.676287,0.264431,-0.599466,-0.290593,-1.585761,-0.630924,2
0.459241,0.337058,-0.393096,0.27026,-0.858316,-1.00862,2
0.007558,0.762367,-0.337388,-0.057432,-2.032259,-1.047998,2
0.568022,1.004602,-0.585088,-0.158888,-1.807972,-0.532027,2
0.406119,0.468324,-0.192676,-0.206916,0.012184,0.719445,2
-0.347692,0.710724,0.133733,0.404494,-0.367359,0.466214,2
-0.325792,0.980542,0.197795,-0.803176,0.893091,0.474218,2
-0.403359,0.330553,0.533617,-0.976194,1.508704,0.640293,2
-0.573841,0.051798,0.67404,0.465676,0.748468,1.379504,2
-0.938009,-0.133746,0.782806,1.506697,2.374067,1.157169,2
-1.594726,-0.08366,0.508162,0.159365,0.133617,-0.291493,2
-1.472449,-0.48474,0.097916,0.290645,1.65858,-0.143974,2
-1.384733,0.212234,-0.452399,-0.688737,2.512437,0.590625,2
-0.817869,-0.550667,0.713458,1.743575,-2.313919,0.159986,2
-0.057389,0.259887,0.133568,-0.228908,1.877018,1.488761,2
-0.279648,0.083418,0.535994,-0.016232,-1.129048,0.153791,2
0.06356,0.203003,0.004745,0.50467,-0.383397,0.125497,2
0.010214,0.074163,-0.287415,-0.777593,-0.463897,-0.160685,2
0.009669,-0.160919,-0.394743,0.070865,0.132705,0.210477,2
0.002267,-0.330253,-0.087322,0.155542,-0.446378,-0.159193,2
0.084273,-0.355912,0.066242,0.009488,-0.461512,-0.112879,2
0.236571,-0.397584,0.152426,0.011448,-0.494476,-0.468189,2
0.288459,-0.517761,0.139809,-0.144205,-0.282469,-0.58568,2
0.303446,-0.66164,-0.057916,-1.043024,-1.217202,0.898539,2
0.347059,-0.754029,0.090281,2.1811,3.425734,2.566894,2
0.407152,-0.59754,0.911193,2.254317,4.541023,0.111694,2
0.36456,-0.33931,0.640974,0.515725,-1.527031,-0.619325,2
0.318347,-0.235862,-0.333877,-1.222959,-2.610656,0.26854,2
0.300828,0.025642,-0.775347,-1.4703,0.215416,-0.368172,2
0.404962,0.071083,-0.555329,-1.087338,-0.337115,-0.070685,2
0.639862,0.268292,-0.1102,-0.089043,-0.003151,0.200629,2
0.695625,0.423537,0.034142,0.525979,0.118705,0.155844,2
0.660979,0.271953,-0.084905,-0.214903,-0.076232,0.095716,2
0.469667,0.139867,-0.053167,-0.559673,0.546221,0.258258,2
0.261414,0.143996,-0.102067,-0.323875,0.443424,-0.013646,2
0.134445,0.170085,-0.371377,-0.654305,0.213167,-0.081264,2
0.003985,0.08356,-0.491598,-0.855303,0.017717,0.098648,2
0.004663,-0.006019,-0.32003,-0.2778,0.25717,0.29608,2
-0.027117,-0.068403,-0.220035,0.858791,-0.163734,0.342497,2
-0.045937,-0.234343,0.015743,0.100933,0.160458,0.064719,2
-0.059063,-0.47323,0.414354,-0.332304,0.531668,0.459341,2
-0.20322,-0.543501,0.471209,-0.0491,0.743637,0.152686,2
-0.269716,-0.589557,0.325649,0.074678,0.254081,0.101926,2
-0.202804,-0.758048,0.36716,-0.007097,-0.233582,0.279244,2
-0.162098,-0.746633,0.639737,0.072237,-0.184982,0.270844,2
0.011439,-0.598783,0.795163,-0.051637,-0.292302,-0.117352,2
0.128036,-0.454021,0.696227,-0.251893,-0.685039,-0.233544,2
0.19374,-0.472126,0.709467,-0.942058,0.368185,0.389271,2
0.211567,-0.597237,0.169815,0.005409,0.589728,0.492513,2
-0.140159,-0.723301,-0.544955,0.565787,0.284454,-0.586406,2
-0.420407,-0.597763,-0.721378,0.894152,-0.180398,0.032049,2
-0.200543,-0.085871,-0.327371,0.36887,-0.073963,0.048113,2
-0.12972,0.479181,0.224499,-0.380427,0.439944,0.043411,2
-0.111623,1.099746,0.500188,-0.133616,-0.161987,0.486548,2
0.124617,1.395835,0.428184,-0.023379,-0.610268,-0.111563,2
0.226636,1.138249,0.155412,-0.279105,-0.428529,0.193333,2
0.193989,0.732257,0.008331,0.014608,-0.34032,0.220095,2
0.070049,0.419024,-0.241569,0.133641,-0.079622,-0.125662,2
-0.048629,0.206097,-0.331319,0.503756,0.239943,0.106444,2
0.157474,0.578631,-0.080419,-0.301229,0.066557,0.023396,2
0.187715,0.784299,0.064852,-0.905816,0.672428,0.709947,2
0.167068,0.58991,0.105383,-0.577549,0.76471,0.347861,2
0.223549,0.117747,0.055261,-0.044102,0.196377,-0.222646,2
0.158349,-0.354852,-0.075649,0.222125,-0.688369,-0.065386,2
-0.057269,-0.705619,-0.338095,0.177083,-1.257352,0.219502,2
-0.370858,-1.255508,-0.329473,0.187666,-0.366462,0.113888,2
-0.445348,-1.258778,0.051947,0.56949,0.720606,-0.068248,2
-0.390253,-1.014574,0.56201,0.580147,1.199217,0.184533,2
-0.30872,-0.746641,0.866413,0.387812,1.761543,0.239841,2
-0.200376,-0.582922,0.792844,-0.275795,1.24339,0.21777,2
0.005534,-0.916204,0.50357,-0.771733,0.468615,0.391304,2
0.026312,-1.139989,0.338502,-0.632939,0.444598,0.190987,2
0.138907,-1.06391,-0.084745,-0.305936,0.316489,-0.001271,2
0.585274,-0.864688,0.524096,-0.140174,0.041415,0.294032,2
0.719757,-0.342583,0.293036,0.81435,-0.612206,0.260954,2
0.381179,-0.467191,-0.668324,1.10278,-0.83718,-0.436511,2
-0.142525,-0.622805,-1.013282,0.431443,-0.913661,-0.258513,2
-0.313935,-0.354291,-0.823259,-0.537743,-0.78762,0.081471,2
-0.110245,0.344472,-0.181524,-0.586334,0.09868,0.160402,2
-0.211666,1.082939,-0.064284,0.286777,0.249032,0.15703,2
-0.263206,1.389782,-0.220045,0.688789,0.389467,0.163088,2
-0.210597,1.356241,-0.296703,0.479435,0.135152,-0.106539,2
-0.253833,0.841879,-0.003102,-0.012094,-0.224767,-0.066947,2
-0.394663,0.765329,0.068553,-0.367948,-0.256263,0.180483,2
-0.318283,0.883812,0.038539,-0.03672,0.037324,0.203636,2
-0.175387,0.819676,0.180655,0.446434,0.235333,0.13362,2
-0.209098,0.569127,-0.160145,0.648548,0.235332,0.189414,2
-0.494201,0.196566,-0.263946,0.450571,0.345936,0.185813,2
-0.637428,0.139541,0.088924,0.478546,-0.228669,0.168275,2
-0.376241,0.504266,0.135405,0.64545,-0.951233,0.107895,2
-0.028524,0.851083,-0.180765,0.355428,-0.97719,-0.074393,2
-0.069417,0.644381,-0.273159,-0.063295,-0.302696,0.088811,2
-0.028496,0.017775,-0.136311,-0.298041,0.30019,0.219884,2
0.170076,-0.316236,0.232267,0.27016,0.346628,0.255657,2
0.213576,-0.303479,0.568189,0.466086,-0.177131,0.228859,2
0.239342,0.153142,0.41909,0.627908,-0.839776,-0.043084,2
0.262523,0.256522,0.043324,0.55715,-0.604274,-0.084052,2
0.172495,0.14199,-0.488627,-0.023001,-0.421358,-0.234252,2
0.241077,-0.031227,-0.592626,-1.286492,0.869869,0.234079,2
0.237278,0.030474,0.167129,-1.540599,1.742819,0.540136,2
0.389792,0.446722,0.799549,-0.604634,1.346138,0.212934,2
0.710379,0.708501,0.760418,-0.17618,0.277293,0.259386,2
0.630094,0.297042,0.027856,-0.663327,-0.379153,0.152133,2
0.49916,-0.323793,-0.514602,-0.490587,-0.63579,-0.128716,2
0.640997,-0.716073,-0.302311,-0.479988,-0.188044,0.301275,2
0.699403,-0.572839,-0.220573,0.450873,-0.676476,-0.130653,2
0.638214,-0.58038,-0.517437,0.322896,-0.469697,0.01654,2
0.576674,-0.580036,-0.613437,-0.285264,0.187248,0.390357,2
0.641687,-0.635724,-0.383172,0.077326,0.237433,0.096741,2
0.718791,-0.329722,-0.083444,-0.468414,0.415395,0.251769,2
0.789887,-0.361045,0.267654,-0.868055,0.412495,0.116057,2
0.709957,-0.632773,0.426755,-1.193302,0.185321,0.0536,2
0.529854,-0.843883,0.795917,-0.851359,0.280469,0.192335,2
0.29476,-1.071321,1.038139,-0.061249,0.426589,0.095673,2
0.016383,-1.043285,1.176945,0.674223,0.113496,-0.169689,2
-0.06634,-0.700486,0.807813,0.95026,-0.338663,-0.00192,2
-0.289824,-0.636815,0.081302,0.67401,-0.148625,-0.012106,2
-0.559933,-0.516143,-0.272851,0.070477,0.08447,0.114231,2
-0.878778,-0.314594,-0.24482,-0.272322,-0.167353,0.169468,2
-1.291598,0.025844,-0.261438,-0.023449,-0.120855,0.204104,2
-2.061961,1.052745,-0.257106,0.347343,0.198887,0.160942,2
-1.657921,2.227782,-0.237942,0.447555,0.15895,0.136588,2
-1.033426,1.914369,0.021632,0.397418,0.211136,-0.028311,2
-0.757197,0.813051,0.801362,-0.038628,0.192131,0.049587,2
-1.012303,0.354205,0.908886,-0.326456,-0.081273,0.381521,2
-0.538253,0.289175,0.245806,-0.036166,-0.023177,0.120058,2
-0.502036,0.251024,0.258108,0.326677,0.001753,0.160642,2
-0.26724,0.245726,-0.108946,0.479215,-0.236304,0.084221,2
-0.152152,0.214884,0.175701,0.130063,-0.279889,0.076698,2
0.046965,0.744566,0.106209,-0.208467,-0.192998,0.050924,2
0.854579,0.354857,-0.251832,-0.293819,-0.194353,0.112641,2
1.586192,-0.236555,-0.491683,-0.149506,-0.0089,0.116784,2
1.410291,-0.575716,-0.536513,0.13791,0.118132,0.231288,2
1.030539,-0.406829,-1.019118,0.309419,0.16201,0.162469,2
1.403234,-0.50483,-1.126881,0.058058,0.246915,0.021754,2
1.463236,-1.519756,-0.44821,-0.256613,0.156719,0.100902,2
1.302996,-2.857688,0.142099,-0.312166,0.055604,0.011243,2
1.591603,-0.266216,-0.425487,-0.153266,-0.14178,0.054725,2
1.011789,0.537968,-0.068408,0.008766,-0.254368,0.258601,2
-0.020831,-0.321042,0.152625,0.1121,0.114564,0.275974,2
0.422293,0.339836,-0.385609,0.262858,0.517895,0.155227,2
1.48155,-3.029994,-0.74485,0.277491,0.391222,0.183932,2
-1.764746,2.586188,1.38666,5.050387,9.384703,-1.762437,2
-8.019807,1.21442,1.501288,0.739402,0.24012,-0.766455,2
-1.659001,1.359819,-1.105342,1.262419,0.382119,-0.138806,2
-1.094542,-1.083271,0.258457,0.924256,-0.341846,0.378194,2
-0.53479,-2.521256,0.859335,0.708363,-0.744813,0.669765,2
0.870351,-0.878911,0.364051,0.012921,-0.242459,0.200779,2
1.072141,1.063786,0.057288,-0.456343,0.120697,0.133089,2
0.341779,1.173261,0.334971,-0.416248,0.057226,0.174459,2
-0.4482,0.393939,0.405242,-0.250484,0.143041,0.10625,2
0.221214,-0.149902,-0.001046,0.086857,-0.194214,0.495457,2
0.911081,-0.545309,-0.133823,0.43935,-0.126828,0.219711,2
0.999559,-0.515629,0.028563,0.586306,-0.234919,0.076059,2
0.859408,-0.114799,-0.155198,0.219895,-0.49789,-0.063441,2
0.782209,0.406685,-0.560595,-0.205243,-0.222572,-0.276959,2
0.96091,0.857933,-0.652585,-0.398483,0.01327,-0.549095,2
0.343013,0.83153,-0.367064,-0.3399,-0.037879,-0.364509,2
-0.26297,1.452201,-0.294731,-0.252184,-0.211053,0.007577,2
-0.533231,1.945548,0.057781,0.128213,-0.20809,0.095825,2
-0.722023,2.217661,0.309894,0.329738,-0.068443,0.496932,2
-0.998622,1.435589,0.276062,0.60978,0.081904,0.374698,2
-0.725908,0.570126,0.237827,0.829223,0.6398,0.440135,2
-0.464296,0.29252,0.066123,0.521811,0.771768,0.249548,2
-0.359193,0.399292,-0.163417,0.199718,0.352607,0.044873,2
-0.114586,0.458445,-0.157914,0.041274,-0.018482,0.16294,2
0.289654,0.357715,0.058925,-0.048697,-0.122618,-0.017214,2
0.566514,-0.124478,0.36798,0.153151,-0.133902,0.150335,2
0.336076,-0.515891,0.283385,0.253187,0.056665,0.208044,2
0.0634,-0.770815,0.079275,0.219288,0.152338,0.153295,2
-0.039807,-0.778093,0.009562,-0.081439,0.014366,0.124189,2
0.0116,-0.572469,0.18927,-0.14667,-0.155267,0.101262,2
-0.577108,-0.399365,0.235977,0.135831,-0.068239,0.186988,2
-1.055902,-0.398652,0.250429,0.080699,0.028511,0.077483,2
-0.868638,-0.258928,0.210968,-0.048002,0.079524,0.092969,2
-0.358282,-0.127722,0.065475,-0.306644,0.076088,0.102376,2
0.015595,-0.148748,-0.033657,-0.294063,0.027993,0.06513,2
0.184077,-0.223759,-0.057136,-0.195868,-0.114609,0.136599,2
0.273149,-0.193245,-0.122003,-0.23679,-0.246538,0.045947,2
0.366915,-0.179369,-0.024497,-0.319283,-0.436469,0.05698,2
0.370874,-0.045326,0.028399,-0.381514,-0.528574,0.016352,2
0.335039,0.012635,-0.074036,-0.321248,-0.568221,0.080581,2
0.316826,-0.067896,-0.197283,-0.304992,-0.592271,-0.070061,2
0.263833,-0.045555,-0.200282,-0.22232,-0.550077,-0.036847,2
0.207926,-0.048459,-0.110743,-0.186725,-0.426249,0.078522,2
0.19528,-0.055139,-0.07044,-0.277701,-0.346666,-0.040545,2
0.126236,-0.024655,0.042847,-0.313642,-0.352315,-0.055612,2
0.005236,-0.034783,0.04654,-0.26568,-0.296918,-0.106221,2
-0.116898,-0.093521,0.069313,-0.204613,-0.077631,0.108003,2
-0.255254,0.012986,0.048635,-0.190383,0.199873,0.056955,2
-0.162555,0.066136,0.059395,0.251305,0.624987,0.346909,2
-0.040359,0.153324,0.206126,0.945869,1.117469,0.651456,2
-0.053869,0.235322,0.291789,1.026291,0.985804,0.600797,2
-0.116146,0.105274,0.210001,0.526089,0.454261,0.270519,2
-0.026946,-0.075108,-0.041536,0.022366,-0.015794,0.093421,2
-0.035216,-0.088954,-0.238522,-0.309085,-0.189322,-0.049413,2
0.031429,-0.047841,-0.105781,-0.439149,-0.169504,0.014998,2
0.108177,-0.088354,0.031445,-0.219173,-0.017153,0.041741,2
0.118356,-0.090213,0.160252,0.072533,0.059338,0.129331,2
0.102811,-0.151027,0.100649,0.218205,0.068692,0.145821,2
0.057186,-0.145314,0.050889,0.238121,0.118001,0.164366,2
0.034277,-0.125254,0.049964,0.108336,0.189608,0.149584,2
-0.015297,-0.008522,0.009465,-0.089019,0.116498,0.103804,2
-0.046371,0.074787,-0.012585,-0.121142,0.066395,0.122219,2
-0.070344,0.054306,-0.028157,0.014164,0.000545,0.117126,2
-0.119913,0.036034,0.055945,0.144844,-0.027009,0.110357,2
-0.148209,0.055099,0.083511,0.09594,-0.0571,0.12516,2
-0.17112,0.055057,0.094722,0.041744,0.044246,0.147926,2
-0.159419,0.067367,0.112045,0.03993,0.099811,0.168836,2
-0.134403,0.056348,0.093765,0.097736,0.093615,0.141168,2
-0.076928,0.043009,0.072945,0.087868,0.032359,0.120419,2
0.036163,0.030314,0.018743,0.056731,0.012249,0.138344,2
0.063787,0.020149,-0.069095,0.032678,0.053179,0.107101,2
0.175688,0.012233,0.028355,0.011935,0.128652,0.150783,2
0.170536,-0.065973,0.077429,0.035779,0.032307,0.120308,2
0.122538,-0.020974,0.036524,0.052622,-0.093533,0.138672,2
0.070828,-0.02554,-0.051112,0.067693,-0.052512,0.134526,2
-0.006017,0.000463,-0.030696,0.067868,0.045262,0.120413,2
0.002247,0.017649,0.009267,0.00666,-0.027939,0.128365,2
-0.021059,3e-05,0.046074,0.003294,-0.089208,0.111352,2
-0.031631,-0.030432,0.078069,0.024829,-0.128722,0.09087,2
-0.035089,-0.029307,0.085609,-0.007003,-0.103262,0.093643,2
-0.05195,0.012706,0.073713,-0.066864,-0.150036,0.079089,2
-0.061362,0.003394,0.025656,-0.089044,-0.190051,0.092164,2
-0.017269,0.022845,0.039072,-0.05207,-0.107727,0.098395,2
0.036116,0.022054,0.027613,-0.06148,-0.119607,0.102443,2
0.076625,-0.020224,0.036128,-0.077658,-0.189044,0.090896,2
0.151199,-0.025809,0.025469,-0.008755,-0.168093,0.128181,2
0.133914,0.022092,-0.00585,0.02171,-0.143665,0.107761,2
0.162308,0.023767,-0.00117,-0.001364,-0.112691,0.151523,2
0.072292,0.064785,-0.038925,-0.031658,-0.276828,-0.016139,2
0.171721,0.053662,0.02979,-0.12865,-0.269752,0.097543,2
0.040163,0.043293,0.063526,-0.076083,-0.160084,0.105193,2
0.041012,0.056673,0.045094,-0.003453,-0.021071,0.099451,2
0.047073,0.064267,-0.00045,-0.047144,-0.159657,0.031237,2
0.010907,0.071731,-0.057481,-0.087252,-0.305972,0.05351,2
0.047525,0.009323,-0.014126,-0.045772,-0.164705,0.145327,2
0.028107,0.034832,-0.006795,0.038529,0.06579,0.102926,2
0.024341,-0.036035,-0.072269,0.017654,0.075995,0.16137,2
0.005916,-0.042055,-0.068156,0.079326,0.051814,0.14064,2
0.024481,-0.027958,-0.008658,0.094861,-0.015956,0.113646,2
0.173797,-0.004169,0.051555,0.019834,-0.108517,0.101661,2
0.114179,-0.041996,0.076891,0.005751,-0.0276,0.159605,2
0.028042,-0.029492,0.08289,0.153435,0.195789,0.215422,2
-0.092816,-0.036252,0.144091,0.265905,0.332944,0.244526,2
-0.145181,0.037709,0.118761,0.196708,0.258898,0.176896,2
-0.136731,0.029824,0.041978,0.049587,0.007238,0.090477,2
-0.119963,-0.040136,0.024642,-0.028243,-0.058036,0.121773,2
-0.09536,-0.034037,0.023884,-0.041964,0.039735,0.117672,2
-0.074527,-0.061978,0.118823,-0.008975,0.101279,0.125982,2
-0.033761,-0.034165,0.065037,0.10832,-0.013017,0.130333,2
-0.080653,-0.033752,0.122025,0.190801,0.016852,0.14042,2
-0.088027,-0.004511,0.068711,0.136189,0.010712,0.119193,2
-0.087226,0.006418,0.019839,0.019884,0.060167,0.110602,2
-0.085631,0.014638,-0.000432,0.041877,0.179311,0.107158,2
-0.076661,0.092452,0.016191,0.024337,0.134162,0.105227,2
-0.039592,0.035023,0.044695,0.044334,0.027216,0.142699,2
-0.059552,0.037199,0.031364,0.063824,-0.052318,0.12688,2
-0.050111,-0.037453,-0.016098,0.101301,-0.025712,0.108871,2
-0.037312,-0.027108,0.000231,0.072069,-0.045534,0.088285,2
-0.029801,0.044195,0.010949,0.019133,-0.048831,0.129964,2
-0.016829,0.006502,0.026021,-0.00574,0.034665,0.099377,2
0.020467,0.085341,0.031013,-0.002314,0.02963,0.105316,2
0.037424,0.000985,0.04947,0.049603,-0.051518,0.120752,2
0.061235,-0.073085,0.036665,0.0605,-0.074738,0.14353,2
0.078609,-0.019742,-0.031814,0.033218,-0.048843,0.129038,2
0.072065,0.046735,-0.060539,0.069693,-0.069203,0.125863,2
0.036259,0.057925,-0.037662,0.071995,-0.069,0.157474,2
0.027099,0.085558,0.037281,0.064557,-0.012225,0.091125,2
0.023147,0.102097,0.069122,0.012351,-0.06102,0.104897,2
-0.026804,0.105656,0.015145,-0.02373,-0.067845,0.106395,2
0.02726,0.07735,0.042097,0.045974,-0.039032,0.140091,2
-0.051002,0.088106,0.107187,0.099385,-0.088688,0.08351,2
-0.067923,0.059087,0.073513,0.047917,-0.123167,0.098034,2
-0.069262,0.002835,0.028651,0.017894,0.019016,0.143644,2
-0.135641,0.023436,0.015005,0.06239,0.081291,0.13942,2
-0.019607,0.052551,0.022774,0.109549,-0.027638,0.122568,2
0.002553,0.098296,-0.001997,0.061477,-0.12462,0.118408,2
0.007462,0.081235,-0.013946,0.034638,-0.038775,0.124773,2
0.04695,0.031549,-0.015081,0.068716,0.007357,0.127999,2
0.057043,0.067393,0.034228,0.093999,-0.013578,0.123938,2
0.049603,0.069631,0.026759,0.068945,-0.05169,0.11555,2
-0.031463,0.056745,0.037055,0.08294,-0.039205,0.111563,2
-0.041867,0.057004,0.047956,0.093614,-0.004329,0.119735,2
-0.072522,0.076147,0.066782,0.111905,-0.032402,0.134154,2
-0.085531,0.121466,0.06189,0.117548,-0.026944,0.145275,2
-0.092968,0.123853,0.048724,0.131512,-0.01309,0.131332,2
-0.141549,0.175522,0.059554,0.138085,-0.021815,0.108985,2
-0.126702,0.189019,0.045932,0.135945,-0.051425,0.110448,2
-0.129745,0.166316,0.065778,0.093778,-0.034682,0.103608,2
-0.130358,0.176293,0.06588,0.112732,-0.008725,0.104155,2
-0.090933,0.111437,0.090855,0.100591,0.02978,0.141796,2
-0.105415,0.113723,-0.010075,0.112778,0.05026,0.112576,2
-0.076765,0.078615,0.067719,0.164926,0.012578,0.125225,2
-0.109643,0.091279,0.036386,0.199095,-0.002513,0.11959,2
-0.09377,0.08785,0.031629,0.209235,-0.047073,0.081284,2
-0.160178,0.07635,0.013414,0.209536,-0.049993,0.106535,2
-0.110474,0.15264,0.05037,0.341444,-0.090381,0.236835,2
-0.204237,-0.053415,0.272975,0.383619,-0.180659,0.073827,2
-0.294476,0.385022,0.096697,0.357545,-0.131647,0.121943,2
-0.252246,0.227454,0.155832,0.288176,-0.127111,-0.007744,2
-0.254909,0.424161,0.197674,0.013873,-0.171666,0.020679,2
-0.177359,0.540865,0.086642,0.066479,-0.186016,0.044259,2
-0.065497,0.398335,0.090631,-0.014192,0.115363,0.171803,2
-0.072846,0.243141,0.085152,0.187644,0.087872,0.008859,2
0.019437,0.120855,0.089359,0.212096,0.114716,0.073572,2
0.025415,0.014752,-0.005164,-0.205059,-0.152111,0.207917,2
0.054911,-0.111677,-0.136234,0.156677,-0.280991,0.061028,2
0.107331,-0.107292,-0.090217,0.325565,-0.160617,-0.060071,2
0.19779,-0.102244,0.063002,-0.152315,0.156105,0.198606,2
0.234977,-0.156557,-0.041871,0.001659,0.24044,0.057594,2
0.153571,-0.359323,-0.253465,0.197717,0.032847,0.162566,2
0.101285,-0.392663,-0.112503,0.241172,-0.256452,0.124295,2
0.090688,-0.202767,0.413024,0.244504,-0.119785,0.010242,2
0.086574,0.077326,0.67876,-0.20073,0.229579,0.161981,2
-0.145925,-0.082782,0.613448,-0.533032,0.599366,0.187292,2
-0.299728,-0.132,0.364076,-0.12453,0.279993,0.040774,2
-0.52016,-0.281719,0.303633,-0.471589,0.044426,0.055524,2
-0.430061,-0.372058,-0.046793,-0.418886,0.474246,0.396211,2
-0.300825,-0.471277,-0.052419,0.302962,0.377344,0.229583,2
-0.195589,-0.570242,-0.030068,0.686254,-0.253109,-0.023292,2
-0.039047,-0.708929,-0.02119,-0.003149,-0.368029,-0.083755,2
0.151941,-0.778944,-0.012082,-0.810642,0.174209,0.101655,2
0.236328,-0.688177,-0.133957,-0.406432,-0.070879,0.074107,2
0.320744,-0.644715,-0.211111,-0.072135,-0.171721,-0.01883,2
0.334444,-0.598303,-0.143565,-0.518669,0.202192,0.098306,2
0.4845,-0.297609,-0.095292,0.057697,0.075877,0.176769,2
0.460089,-0.205473,-0.030266,-0.035683,0.202537,0.033741,2
0.352807,-0.053131,0.032046,-0.708986,0.329048,0.173151,2
0.142781,-0.123069,-0.115593,-0.302363,0.344988,0.173994,2
0.077941,-0.028727,-0.336968,-0.011451,0.206107,0.196342,2
-0.065183,0.187342,-0.229942,0.038584,0.074534,0.12625,2
-0.0951,0.35946,-0.134012,0.202993,-0.092985,0.157494,2
0.042707,0.398758,0.015273,0.109718,-0.135229,0.183273,2
0.043669,0.391838,0.081631,-0.096708,-0.232559,0.069974,2
0.107986,0.332372,0.18894,-0.016123,-0.198095,0.124039,2
0.202979,0.278707,0.181763,0.187065,-0.074389,0.14854,2
0.254168,0.208617,0.134086,-0.146749,-0.047573,0.000371,2
0.267186,-0.018537,0.061777,-0.321813,-0.053432,0.124717,2
0.332135,-0.065001,-0.006198,-0.113802,0.151148,0.174006,2
0.228652,-0.061157,0.048834,-0.113097,0.114649,0.11173,2
0.177111,-0.11348,-0.030896,-0.005548,-0.001447,0.120336,2
-0.012678,-0.176236,-0.054984,0.044682,0.074821,0.150407,2
-0.156264,-0.232338,0.040029,-0.031279,0.022654,0.119508,2
-0.169448,-0.202379,0.167245,0.052882,0.027873,0.116351,2
-0.10909,-0.138312,0.204672,0.058713,0.062808,0.195439,2
-0.039089,-0.208682,0.176533,0.022279,-0.110414,0.114255,2
0.054452,-0.218702,0.144447,-0.24221,0.0087,0.123455,2
0.161859,-0.1969,0.054179,-0.315358,0.069206,0.179101,2
0.20455,-0.267932,-0.048987,-0.025579,-0.011437,0.095072,2
0.277061,-0.350965,-0.0606,-0.315682,0.106669,0.132821,2
0.243519,-0.379968,-0.106864,-0.064664,0.043112,-0.10837,2
