Wrist_Acc_X,Wrist_Acc_Y,Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
-0.042796,-0.078203,0.143051,-0.01694,-0.035917,0.318065,2
-0.083115,-0.009641,0.240567,-0.188181,-0.396991,0.125155,2
-0.094877,-0.015032,0.273603,-0.107351,-0.147782,0.048174,2
-0.076187,-0.019678,0.250263,-0.083002,-0.165893,0.162436,2
-0.064407,-0.068893,0.270944,-0.226716,-0.07342,0.269077,2
-0.047709,-0.083627,0.227277,-0.19027,-0.168404,0.344457,2
-0.06461,-0.118183,0.14986,-0.050848,-0.056673,0.248979,2
-0.119284,-0.088195,-0.015003,0.070496,-0.086813,0.096246,2
-0.140374,-0.017355,-0.189182,0.002345,-0.035903,0.051266,2
-0.125185,-0.014411,-0.323957,-0.051798,0.304675,-0.010009,2
-0.08157,0.002108,-0.430761,-0.001602,0.27972,0.018044,2
0.051835,-0.030784,-0.377193,0.229815,-0.172787,0.456895,2
0.142316,-0.045365,-0.075315,0.126284,-0.226292,0.366615,2
0.181795,0.008199,0.127547,-0.209325,-0.276241,-0.033997,2
0.091392,0.074832,0.26164,-0.464029,-0.301658,-0.215103,2
-0.005753,0.226268,0.107009,-0.325644,-0.040168,-0.312706,2
-0.080042,0.246971,0.089682,-0.204021,0.039641,-0.384484,2
-0.136821,0.253752,0.147466,0.041479,-0.017759,0.095425,2
-0.186093,0.295945,0.181949,0.427104,-0.13957,0.218076,2
-0.271414,0.258006,0.245116,0.46401,0.105436,0.291712,2
-0.407462,0.20938,0.124898,0.420691,0.20977,0.405668,2
-0.510792,0.137052,-0.071724,0.353501,0.231112,0.173314,2
-0.589354,0.115258,-0.133331,0.250475,0.38112,0.082836,2
-0.680168,0.179076,-0.144949,0.068371,0.301791,-0.083599,2
-0.713257,0.277284,-0.165209,-0.075065,-0.303448,-0.305256,2
-0.773904,0.39852,-0.15036,-0.271815,-0.850666,-0.156991,2
-0.669514,0.417588,0.130322,0.507675,-0.494746,0.250326,2
-0.546354,0.295122,0.316844,0.16537,-0.335213,0.110856,2
-0.462169,0.124243,0.232676,0.591097,-0.209262,0.498402,2
-0.355268,0.002609,0.191081,0.580197,0.054187,0.345503,2
-0.297814,-0.081233,0.17615,0.580074,-0.081578,0.253543,2
