Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
-0.819605,0.123591,0.216649,0.938939,0.216846,0.051324,-0.385587,-0.131866,0.079977,2
-0.832521,0.429394,0.295683,0.947297,0.250795,-0.15979,-0.145713,-0.141025,0.093003,2
-0.977746,0.890527,0.151504,1.140994,0.22797,-0.215502,-0.324086,-0.006166,0.203494,2
-1.195053,3.387388,0.256164,1.264575,0.149719,-0.174812,-0.121537,0.112201,0.091116,2
-0.990638,3.587924,0.192608,1.365849,0.072938,-0.06212,-0.111809,0.008316,0.222069,2
-0.79593,2.92539,-0.115351,1.350508,-0.001256,-0.027408,-0.292824,0.024119,0.190849,2
-0.238578,1.129294,0.110928,1.220382,-0.041322,-0.080934,-0.32656,0.074829,0.177003,2
-0.060078,0.197852,0.061417,1.050331,0.026691,-0.092579,0.106773,-0.035044,-0.010837,2
-0.319289,0.152916,0.050437,0.786016,0.036466,-0.058604,-0.00021,0.03123,0.116315,2
-0.556279,0.623557,0.046983,0.590445,0.012282,0.000813,0.164535,0.228811,0.231504,2
-0.485391,0.860325,0.171733,0.373695,-0.036704,0.051673,0.084371,0.11335,0.146083,2
-0.157545,0.32321,0.237262,0.19502,-0.029513,0.13374,-0.153332,-0.216119,-0.005757,2
0.132467,-0.203205,0.233485,-0.018796,-0.019765,0.213328,-0.077401,-0.451936,0.080673,2
0.347256,-0.537413,0.130087,-0.218159,-0.034134,0.231341,0.086084,-0.330344,0.104688,2
0.485651,-0.637055,0.023197,-0.391198,-0.072096,0.209959,0.106767,0.020091,0.178249,2
0.544533,-0.636047,0.072631,-0.542652,-0.168067,0.264953,0.209856,0.124994,0.155806,2
0.664838,-0.694877,0.054944,-0.691434,-0.242699,0.180046,0.174943,0.14651,0.170316,2
0.729874,-0.764721,0.02619,-0.779208,-0.291609,0.006009,0.141164,0.195641,0.137626,2
0.742464,-0.77108,-0.038445,-0.87162,-0.356228,-0.031579,0.115769,0.162897,0.05764,2
0.762303,-0.717361,0.017418,-0.917049,-0.34696,0.0226,0.145079,0.212461,0.036937,2
0.7717,-0.585663,0.053754,-1.099713,-0.286344,0.057336,0.171711,0.086965,-0.005522,2
0.728417,-0.456772,-0.007303,-1.213535,-0.219878,0.086935,-6e-05,0.148151,0.061049,2
0.71908,-0.295723,-0.005405,-0.705213,-0.408742,0.204174,-0.502903,0.248377,0.083899,2
0.68558,-0.158287,0.163014,-0.601697,-0.350952,0.314703,-0.211879,-0.217681,0.040557,2
0.644306,0.0221,0.341804,-0.482318,-0.232571,0.416922,0.358376,-0.141004,0.197474,2
0.574403,0.204665,0.41022,-0.399851,-0.268923,0.339474,0.186915,-0.379439,0.120706,2
0.477724,0.378091,0.399781,-0.299703,-0.204284,0.078184,-0.323037,-0.031988,-0.024835,2
0.331086,0.601406,0.2722,-0.129955,-0.212626,0.151932,-0.210268,0.168129,0.099956,2
0.189239,0.69176,0.403779,0.034832,-0.276503,0.218763,0.076085,-0.016265,0.161518,2
0.034662,0.732648,0.506331,0.169636,-0.190042,0.08379,0.031524,-0.154254,0.104368,2
-0.146892,0.681626,0.363461,0.259774,-0.057546,-0.048436,-0.095294,-0.090573,0.200077,2
-0.341138,0.641923,0.267372,0.366194,-0.051679,-0.105602,-0.048789,-0.063723,0.074971,2
-0.435558,0.461322,0.134344,0.47458,-0.086242,-0.132429,0.111298,0.208906,0.183372,2
-0.641432,0.18399,-0.100129,0.600807,-0.134566,-0.074857,0.152922,0.277217,0.204347,2
-0.689671,0.359314,-0.155316,0.665986,-0.144237,-0.017195,0.031534,0.268545,0.138664,2
-0.746275,0.144346,-0.110293,0.664679,-0.04685,0.066494,0.020421,0.18227,0.13441,2
-0.964041,0.292541,0.020645,0.603188,0.061907,0.132435,-0.089565,-0.025676,0.157119,2
-0.797179,0.311541,-0.046478,0.517173,0.058804,0.119994,-0.196685,-0.164967,0.10041,2
-0.795483,-0.156829,-0.129793,0.453366,-0.028163,0.120575,-0.225778,0.0959,0.174122,2
-1.00285,0.334267,0.111357,0.383508,-0.117425,0.061749,-0.008029,0.326447,0.237391,2
-0.548907,0.11371,0.155769,0.301487,-0.142649,0.019708,0.079401,0.286286,0.294813,2
-0.342823,-0.231956,-0.047347,0.200016,-0.171474,-0.010232,-0.14802,-0.014526,0.113701,2
-0.39327,-0.112713,-0.275174,0.104116,-0.159755,0.021449,-0.217529,0.146911,0.126269,2
-0.550302,-0.012067,0.116927,0.026535,-0.112208,0.082817,0.000661,0.377077,0.230095,2
-0.125992,0.052957,0.553352,-0.042796,-0.078203,0.143051,-0.01694,-0.035917,0.318065,2
0.126511,-0.040679,0.327449,-0.083115,-0.009641,0.240567,-0.188181,-0.396991,0.125155,2
0.390262,0.5585,0.090774,-0.094877,-0.015032,0.273603,-0.107351,-0.147782,0.048174,2
0.464592,-0.262693,-0.025498,-0.076187,-0.019678,0.250263,-0.083002,-0.165893,0.162436,2
0.506321,-0.049303,-0.135816,-0.064407,-0.068893,0.270944,-0.226716,-0.07342,0.269077,2
0.787157,-0.04699,-0.299871,-0.047709,-0.083627,0.227277,-0.19027,-0.168404,0.344457,2
0.48924,-0.506567,0.21526,-0.06461,-0.118183,0.14986,-0.050848,-0.056673,0.248979,2
-0.010525,0.211935,0.016318,-0.119284,-0.088195,-0.015003,0.070496,-0.086813,0.096246,2
0.572276,-0.74821,0.013526,-0.140374,-0.017355,-0.189182,0.002345,-0.035903,0.051266,2
0.549463,-0.685259,0.168692,-0.125185,-0.014411,-0.323957,-0.051798,0.304675,-0.010009,2
0.293823,-0.277823,0.146768,-0.08157,0.002108,-0.430761,-0.001602,0.27972,0.018044,2
-0.595832,-0.083175,0.475636,0.051835,-0.030784,-0.377193,0.229815,-0.172787,0.456895,2
-0.572922,0.481521,0.147273,0.142316,-0.045365,-0.075315,0.126284,-0.226292,0.366615,2
-0.409013,-0.352174,0.174201,0.181795,0.008199,0.127547,-0.209325,-0.276241,-0.033997,2
-0.310265,-0.150398,0.431151,0.091392,0.074832,0.26164,-0.464029,-0.301658,-0.215103,2
-0.016175,-0.274081,0.225012,-0.005753,0.226268,0.107009,-0.325644,-0.040168,-0.312706,2
-0.081873,-0.433201,-0.180428,-0.080042,0.246971,0.089682,-0.204021,0.039641,-0.384484,2
-0.069623,-0.176541,-0.143293,-0.136821,0.253752,0.147466,0.041479,-0.017759,0.095425,2
0.192757,-0.417845,-0.214413,-0.186093,0.295945,0.181949,0.427104,-0.13957,0.218076,2
0.366877,-0.608307,0.013884,-0.271414,0.258006,0.245116,0.46401,0.105436,0.291712,2
0.628867,-0.982315,-0.004991,-0.407462,0.20938,0.124898,0.420691,0.20977,0.405668,2
0.534979,-0.376503,0.369779,-0.510792,0.137052,-0.071724,0.353501,0.231112,0.173314,2
0.636684,-0.492903,0.219346,-0.589354,0.115258,-0.133331,0.250475,0.38112,0.082836,2
0.237758,-0.062378,0.193723,-0.680168,0.179076,-0.144949,0.068371,0.301791,-0.083599,2
-0.072242,0.722522,0.27454,-0.713257,0.277284,-0.165209,-0.075065,-0.303448,-0.305256,2
