SampleTimeFine,D_Upper_Arm_Acc_X,D_Upper_Arm_Acc_Y,D_Upper_Arm_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
648702206,-0.387073,-1.02532,0.347733,-0.689636,1.561746,2.247854,1.552025,2.841537,-0.767236,0
648735540,-0.201674,-0.292412,-0.203795,1.036792,2.680918,-0.56813,0.8809,-0.914217,4.119394,0
648768874,-0.580363,0.584612,0.463795,2.244254,3.544637,-2.128673,0.290193,-4.365449,5.654186,0
648802208,-0.785345,1.468482,1.270613,1.659506,4.152533,-3.724092,-1.94024,-7.47901,5.763762,0
648835542,-1.379437,1.259916,2.007365,2.087585,3.920242,-3.614921,-3.434624,-7.294167,5.895636,0
648868876,-1.269668,0.141477,1.828254,2.428193,3.688056,-3.580437,-4.065837,-6.059757,4.323016,0
648902210,-0.685673,-0.340186,1.918845,2.149203,2.715625,-1.785207,-2.951223,-3.654581,2.906957,0
648935544,0.736162,-0.358055,0.878621,1.784555,2.313834,-1.121522,-0.589094,-0.738232,1.730788,0
648968878,0.913427,0.352249,-0.17979,0.21226,-1.573947,3.891032,1.00364,2.134789,0.490731,0
649002212,0.698093,1.331061,-0.988585,-3.082077,-3.021801,4.256444,2.338724,4.789969,-1.739405,0
649035546,0.664428,0.663201,-0.986642,-3.182173,-4.238427,3.267381,2.627788,5.7226,-4.017729,0
649068880,0.783845,-0.434747,-0.891497,-4.289722,-5.904863,3.686827,1.642455,5.028514,-4.767828,0
649102214,0.311489,-0.513428,-0.692045,-2.787864,-4.906356,3.410001,0.816932,3.8813,-3.66126,0
649135548,0.038598,0.256592,-0.111522,-1.931093,-1.868501,2.255294,0.689937,2.476035,-2.365459,0
649168882,0.228756,0.353512,0.500974,-0.437206,-0.021681,1.161979,-0.186062,1.460797,0.981285,0
649202216,0.247756,-0.822802,1.324826,1.235935,1.566834,-0.65635,-1.380251,-4.391297,4.498364,0
649235550,-1.443607,-0.039725,1.618784,1.700444,2.61825,-1.563589,-1.913776,-9.155157,5.094306,0
649268884,-1.395789,1.578908,2.080149,1.431502,3.589979,-1.707541,-2.415961,-7.722765,4.923102,0
649302218,-0.482741,0.83089,2.931215,2.571908,2.872335,-1.503874,-1.701168,-4.926149,5.150937,0
649335552,0.27628,-0.239323,3.430815,2.26844,2.930497,-1.386053,-0.581537,-2.036289,5.186197,0
649368886,0.205381,-1.186924,3.023815,0.741579,3.804717,0.021132,-0.690234,0.366235,3.400466,0
649402220,0.472646,-0.821301,2.656178,-0.570913,1.413614,2.509571,0.243937,2.315181,1.737574,0
649435554,1.176363,-0.539097,2.199369,-1.350953,-2.988683,8.34359,0.687801,4.246625,0.714671,0
649468888,0.15184,0.50915,1.57883,-2.375046,-4.820365,7.726164,2.322579,5.006538,-1.585574,0
649502222,-0.012393,1.171471,1.756349,-2.800801,-4.70663,5.84488,3.550188,6.152088,-3.638177,0
649535556,0.158925,0.403752,1.990292,-0.696792,-3.135062,4.287719,2.076606,4.134038,-1.320601,0
649568890,-0.161166,-0.245338,0.586332,2.092416,-0.953785,1.246768,0.974147,-1.569948,2.710109,0
649602224,-0.168644,-0.538225,-1.110657,0.946235,2.375129,-1.233994,-0.176682,-7.161566,6.251383,0
649635558,-0.876872,0.865784,-0.067195,-1.257662,4.506377,-3.566667,-0.989637,-5.55514,4.326991,0
649668892,-0.253783,0.061134,1.753315,1.034095,3.949889,-4.734344,-2.515453,-4.464441,3.333108,0
649702226,0.560199,-0.82187,1.882545,3.157798,2.555569,-3.885253,-1.325009,-1.39417,2.665154,0
649735560,1.306515,-0.103945,0.347301,2.444014,3.533085,-2.004255,-0.295746,1.631529,0.932085,0
649768894,1.190514,0.538065,-1.023399,0.064159,1.341913,0.994236,0.24137,3.445874,-1.303447,0
649802228,0.184579,1.107272,-1.142551,-1.064484,-3.379394,3.510913,1.401397,4.434725,-3.727532,0
649835562,0.616381,0.590745,-0.200818,-1.941583,-4.995198,4.524419,1.01791,3.893531,-4.594285,0
649868896,0.551674,0.182138,0.259361,-1.516658,-4.484455,4.175151,0.745583,4.277238,-4.24737,0
649902230,0.554223,0.627925,-0.343129,-0.587395,-3.009142,3.663531,0.462626,4.628935,-3.299975,0
649935564,0.849712,0.274754,0.014273,0.35125,-0.875377,2.283976,1.001092,1.023255,1.361405,0
649968898,0.484897,-0.376971,0.696188,1.195572,1.601268,0.121983,-0.736317,-3.435887,4.91762,0
650002232,-0.799582,-0.333799,1.432853,-0.936999,4.345726,-2.441448,-1.340934,-4.749363,4.53347,0
650035566,-1.397192,-0.186868,1.241518,1.515955,3.695166,-4.539909,-1.378838,-4.630337,3.570987,0
650068900,-0.83217,-0.751299,0.911377,0.447112,2.955776,-2.968162,-1.141899,-4.024982,3.724311,0
650102234,-0.149786,-1.070747,0.919591,0.874779,3.264503,-3.289371,-1.154427,-2.020351,2.512397,0
650135568,0.143455,-0.1346,-0.076459,-0.035982,1.147972,0.906388,-0.744598,0.23583,0.688897,0
650168902,0.363316,0.718035,-1.269447,-0.717468,-2.442405,1.6932,-0.206466,1.52731,-1.85081,0
650202236,0.290561,0.495702,-1.749345,-1.506959,-3.678615,2.482106,-0.093092,2.665178,-4.369553,0
650235570,-0.07118,0.880604,-2.089954,-1.718794,-4.365816,3.980868,0.473793,3.294664,-5.945833,0
650268904,0.453875,1.070908,-2.069525,-1.749939,-3.533947,3.108718,0.441752,3.284109,-5.967479,0
650302238,0.166811,1.03296,-2.109882,-0.356846,-2.367755,1.949973,0.967933,2.443715,-3.811125,0
650335572,0.079634,1.219725,-2.735487,0.221323,-0.655163,0.581158,1.004831,0.402444,-0.784766,0
650368906,0.287346,0.913668,-2.041509,0.999402,1.460433,-1.996212,-0.153219,-1.901614,2.020137,0
650402240,-0.424141,0.898558,-0.723349,0.696516,2.523609,-3.799799,-0.494688,-2.125668,2.091531,0
650435574,-0.645923,0.593487,-0.629085,1.009653,1.676262,-4.248544,-0.807812,-1.904511,1.893691,0
650468908,-0.699945,-0.061116,-0.012438,2.076336,2.244921,-4.437781,-1.06402,-1.381226,1.617436,0
650502242,-0.782753,-0.364519,0.075825,0.823985,2.850329,-4.505905,-0.48923,-0.56369,0.451152,0
650535576,-0.580498,-0.601324,-0.201911,1.106729,2.049316,-3.371177,-0.252367,-0.118013,-0.480877,0
650568910,-0.470695,-0.32567,-0.391747,1.364487,1.042938,-2.415517,-0.126388,0.394273,-1.735955,0
650602244,-0.738996,0.020178,-1.041255,0.421755,0.287751,-1.554203,0.243314,0.275949,-2.351993,0
650635578,-0.750538,0.033763,-1.761458,0.42691,-0.585762,-0.876021,0.04421,0.038986,-2.417988,0
650668912,-0.709351,0.077386,-2.253782,0.19003,-0.702677,-0.626038,-0.391435,0.813012,-3.701532,0
650702246,-0.310698,0.132531,-2.199464,0.951514,-0.748356,-1.722169,-0.829372,1.460146,-3.962202,0
650735580,-0.266563,0.242661,-1.931993,1.37311,0.016829,-3.769427,-1.143727,1.710005,-4.77685,0
520699646,-0.086405,-0.061717,0.116699,0.222859,-0.171926,0.155353,-0.011058,-0.049676,0.167557,1
520732980,-0.129375,-0.033977,0.051669,0.213451,-0.164575,0.149335,-0.113435,-0.117477,0.04087,1
520766314,-0.031928,-0.125173,0.165522,0.081643,-0.171038,0.15569,-0.261839,-0.124182,0.141048,1
520799648,-0.021933,-0.127092,0.079935,-0.015886,-0.161427,0.082886,-0.318039,-0.229398,0.20973,1
520832982,-0.017468,-0.003693,0.142995,-0.077736,-0.217175,-0.019397,-0.311997,-0.213201,0.236152,1
520866316,-0.050147,0.01373,0.101724,-0.098077,-0.255331,-0.056988,-0.174033,-0.037948,0.092453,1
520899650,-0.085013,-0.023551,0.02048,-0.164788,-0.206599,-0.04082,-0.068725,0.018593,0.192324,1
520932984,-0.06429,-0.027832,0.105324,-0.210782,-0.140299,0.037867,0.022104,0.118111,0.080534,1
520966318,-0.01439,-0.15361,0.200463,-0.174249,-0.086585,0.177117,0.133759,0.106037,0.114611,1
520999652,0.0449,-0.106845,0.110112,-0.212399,-0.003841,0.253845,0.175321,0.13599,0.156018,1
521032986,0.137488,0.031481,-0.136069,-0.25605,0.143118,0.177304,0.2166,0.108222,0.020406,1
521066320,0.174071,0.144277,-0.229809,-0.246237,0.284694,0.112711,0.26714,0.122025,-0.125752,1
521099654,0.234039,0.103188,-0.023014,-0.229428,0.27951,0.188778,0.196067,0.128254,-0.033257,1
521132988,0.19399,0.053099,0.257362,-0.161479,0.230997,0.288299,0.085155,0.135319,0.15146,1
521166322,0.136255,0.087128,0.281516,-0.341984,0.307133,0.420606,0.101865,0.123492,0.303477,1
521199656,0.066486,0.102242,0.203633,0.011641,-0.008224,0.12591,0.026072,-0.026157,0.324018,1
521232990,-0.008469,0.072328,0.17357,0.186295,0.166075,-0.04563,0.049877,-0.142223,0.273685,1
521266324,-0.066146,-0.122199,0.169961,0.356867,0.021629,-0.06753,-0.136815,-0.142954,0.224117,1
521299658,-0.068554,-0.084233,0.179218,0.457794,-0.174068,-0.036099,-0.120557,-0.243172,0.218051,1
521332992,-0.011296,-0.035406,0.148229,0.466687,-0.221716,-0.012701,-0.138612,-0.306029,0.240283,1
521366326,0.056858,0.00934,0.219451,0.376409,-0.228244,0.14185,-0.147264,-0.315312,0.383821,1
521399660,0.153887,0.448885,0.198997,0.176677,-0.217865,0.278751,-0.511603,-0.076335,0.550283,1
