Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
-0.356,0.878,0.257,0.369,0.913,0.209,0.06,0.967,-0.21,1
-0.443,0.877,0.152,0.378,0.92,0.191,-0.009,0.984,-0.188,1
-0.301,0.873,0.21,0.385,0.902,0.136,-0.079,0.999,-0.225,1
-0.292,0.977,0.294,0.394,0.917,0.276,-0.002,0.97,-0.249,1
-0.381,0.978,0.308,0.267,0.92,0.264,-0.053,0.985,-0.221,1
-0.293,0.902,0.251,0.319,0.927,0.231,-0.047,0.979,-0.245,1
-0.299,0.923,0.225,0.25,0.931,0.311,-0.042,0.978,-0.217,1
-0.353,0.927,0.197,0.351,0.91,0.271,-0.07,0.982,-0.24,1
-0.321,0.906,0.211,0.325,0.916,0.272,-0.026,0.974,-0.243,1
-0.314,0.908,0.197,0.353,0.917,0.24,-0.031,0.978,-0.222,1
-0.292,0.928,0.223,0.34,0.886,0.235,-0.021,0.98,-0.215,1
-0.322,0.93,0.212,0.35,0.93,0.277,-0.018,0.983,-0.206,1
-0.316,0.925,0.247,0.307,0.921,0.294,-0.01,0.986,-0.202,1
-0.311,0.942,0.232,0.358,0.913,0.263,0.047,0.997,-0.198,1
-0.33,0.921,0.187,0.35,0.917,0.24,-0.003,1.0,-0.129,1
-0.368,0.939,0.242,0.347,0.911,0.24,0.16,0.963,-0.119,1
-0.252,0.969,0.23,0.322,0.913,0.267,0.062,0.966,-0.083,1
-0.296,0.93,0.188,0.313,0.918,0.274,0.171,0.975,-0.047,1
-0.282,0.913,0.197,0.341,0.911,0.257,0.192,0.991,0.019,1
-0.275,0.905,0.202,0.332,0.911,0.25,0.16,0.99,0.047,1
-0.324,0.917,0.205,0.324,0.919,0.264,0.158,0.959,0.04,1
-0.304,0.95,0.242,0.313,0.903,0.264,0.124,0.966,0.115,1
-0.298,0.941,0.265,0.346,0.909,0.265,0.125,0.981,0.089,1
-0.31,0.935,0.266,0.356,0.915,0.279,0.117,1.0,0.082,1
-0.322,0.938,0.236,0.351,0.911,0.299,0.134,1.007,0.109,1
-0.296,0.933,0.208,0.292,0.928,0.329,0.167,0.969,0.135,1
-0.302,0.927,0.178,0.302,0.867,0.249,0.132,0.995,0.103,1
-0.311,0.894,0.192,0.353,0.868,0.33,0.09,0.977,0.103,1
-0.286,0.876,0.221,0.418,0.885,0.336,0.086,0.991,0.124,1
-0.289,1.003,0.204,0.402,0.872,0.305,0.079,0.992,0.064,1
-0.384,0.946,0.209,0.299,0.906,0.303,0.151,1.007,0.095,1
-0.294,0.974,0.22,0.391,0.893,0.34,0.11,0.998,0.069,1
-0.331,0.927,0.166,0.306,0.896,0.293,0.06,0.98,0.002,1
-0.292,0.921,0.182,0.255,0.914,0.314,0.12,1.019,0.068,1
-0.292,0.901,0.206,0.316,0.897,0.304,0.108,0.994,0.05,1
-0.281,0.945,0.223,0.298,0.906,0.305,0.01,1.031,0.041,1
-0.223,1.013,0.222,0.321,0.877,0.308,0.066,0.996,-0.001,1
-0.342,0.91,0.206,0.325,0.868,0.296,0.063,1.004,-0.013,1
-0.252,0.891,0.198,0.336,0.901,0.284,0.063,0.999,-0.064,1
-0.312,0.96,0.202,0.366,0.893,0.284,0.034,0.987,-0.14,1
-0.287,0.957,0.212,0.306,0.856,0.224,0.051,0.964,-0.161,1
-0.3,0.928,0.202,0.393,0.895,0.287,0.021,0.968,-0.175,1
-0.272,0.934,0.19,0.414,0.882,0.218,-0.05,0.981,-0.193,1
-0.263,0.921,0.209,0.461,0.962,0.262,-0.063,1.019,-0.173,1
-0.301,0.951,0.221,0.404,0.956,0.243,-0.061,0.95,-0.29,1
-0.292,0.958,0.222,0.398,0.92,0.199,0.028,0.993,-0.235,1
-0.261,0.945,0.232,0.339,0.964,0.194,0.028,0.963,-0.21,1
-0.274,0.917,0.198,0.361,0.881,0.196,-0.061,0.981,-0.25,1
-0.28,0.914,0.202,0.351,0.89,0.208,0.006,0.973,-0.236,1
-0.286,0.934,0.225,0.343,0.951,0.226,0.002,0.974,-0.228,1
-0.264,0.959,0.228,0.375,0.939,0.256,0.013,0.976,-0.23,1
-0.332,0.942,0.197,0.354,0.891,0.242,0.012,0.976,-0.21,1
-0.286,0.983,0.225,0.365,0.867,0.2,0.037,0.979,-0.224,1
-0.238,0.985,0.242,0.41,0.897,0.247,0.113,0.984,-0.145,1
-0.225,0.939,0.227,0.406,0.895,0.275,0.085,0.983,-0.144,1
-0.244,0.897,0.195,0.42,0.884,0.269,0.106,0.981,-0.109,1
-0.271,0.913,0.202,0.426,0.856,0.248,0.12,0.99,-0.079,1
-0.297,0.921,0.217,0.436,0.886,0.258,0.172,1.005,-0.021,1
-0.299,0.982,0.204,0.369,0.901,0.233,0.149,0.998,-0.008,1
-0.35,1.029,0.242,0.378,0.854,0.21,0.169,0.969,0.051,1
-0.261,0.876,0.231,0.376,1.024,0.258,0.194,0.982,0.067,1
-0.236,0.908,0.256,0.417,0.918,0.231,0.063,1.097,0.085,1
-0.283,0.955,0.31,0.326,0.891,0.216,0.209,0.981,0.081,1
-0.312,0.94,0.265,0.375,0.889,0.209,0.166,0.979,0.104,1
-0.292,0.924,0.218,0.403,0.856,0.231,0.122,0.993,0.122,1
-0.296,0.924,0.259,0.377,1.006,0.248,0.131,0.979,0.122,1
-0.28,0.961,0.31,0.397,0.946,0.216,0.125,0.971,0.113,1
-0.219,0.921,0.275,0.338,0.951,0.188,0.086,0.987,0.094,1
-0.247,0.921,0.249,0.343,0.862,0.194,0.102,0.997,0.095,1
-0.232,0.931,0.281,0.32,0.867,0.226,0.181,0.983,0.108,1
-0.24,0.938,0.309,0.316,0.9,0.275,0.13,0.997,0.095,1
-0.248,0.928,0.303,0.379,0.878,0.329,0.101,1.009,0.086,1
-0.267,0.915,0.282,0.278,0.912,0.366,0.088,1.008,0.076,1
-0.263,0.936,0.278,0.362,0.883,0.296,0.062,0.996,0.031,1
-0.229,0.933,0.284,0.363,0.916,0.257,0.051,0.999,0.019,1
-0.23,0.878,0.26,0.333,0.926,0.247,0.059,1.001,0.017,1
-0.268,0.955,0.267,0.273,0.954,0.304,0.013,1.0,-0.06,1
-0.261,0.918,0.271,0.229,0.898,0.327,0.02,0.985,-0.081,1
-0.253,0.912,0.283,0.412,0.891,0.261,0.058,1.011,-0.082,1
-0.287,0.93,0.264,0.283,0.896,0.282,-0.014,0.958,-0.208,1
-0.303,0.953,0.246,0.377,0.914,0.317,-0.024,0.989,-0.153,1
-0.294,0.932,0.271,0.334,0.886,0.271,-0.042,1.023,-0.293,1
-0.293,0.923,0.275,0.284,0.929,0.318,-0.04,0.965,-0.278,1
-0.302,0.934,0.246,0.33,0.896,0.3,-0.019,0.987,-0.209,1
-0.3,0.918,0.228,0.34,0.887,0.276,-0.053,0.979,-0.249,1
-0.3,0.937,0.249,0.361,0.872,0.314,-0.006,0.974,-0.239,1
-0.302,0.932,0.27,0.381,0.882,0.303,-0.031,0.982,-0.221,1
-0.303,0.927,0.237,0.381,0.862,0.29,-0.006,0.981,-0.223,1
-0.335,0.914,0.221,0.379,0.879,0.303,0.023,0.987,-0.188,1
-0.245,0.942,0.288,0.379,0.881,0.322,0.04,0.975,-0.192,1
-0.226,0.926,0.28,0.348,0.897,0.349,0.09,0.969,-0.184,1
-0.317,0.92,0.239,0.33,0.921,0.334,0.087,0.99,-0.119,1
-0.317,0.93,0.235,0.358,0.907,0.317,0.094,1.003,-0.05,1
-0.295,0.931,0.268,0.343,0.875,0.297,0.088,1.003,-0.032,1
-0.284,0.929,0.249,0.314,0.889,0.298,0.062,1.013,0.024,1
-0.249,0.927,0.259,0.308,0.896,0.296,0.076,1.04,0.007,1
