Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.500095,-0.617601,0.927903,0.324098,-0.17777,-2.091296,-0.544911,0.10808,-0.104663,0
0.854765,-1.160956,0.791422,0.33817,0.285524,-2.384143,-0.738481,-0.077528,0.384239,0
0.946337,-1.354168,0.989639,0.428231,0.485171,-2.533382,-0.335609,-0.228771,0.122132,0
1.028161,-0.943424,0.288512,0.526893,0.514393,-2.626027,-0.353339,-0.316969,0.175648,0
1.088277,-0.902594,-0.060416,0.44537,0.541931,-2.017743,-0.916681,-0.297339,0.144407,0
0.887372,-0.680042,-0.269837,0.310575,0.506187,-1.323415,-0.434856,-0.084001,-0.14672,0
0.711415,-0.196349,-0.463456,0.246778,0.335888,-0.692888,-0.18831,-0.480714,0.297885,0
0.093265,-0.00465,0.182296,0.106568,0.17862,0.149969,-0.57474,-0.7385,0.079861,0
-0.182544,0.174656,0.668901,-0.018891,0.146568,0.532578,-0.758514,-0.398482,-0.106229,0
0.239239,0.241036,-0.103615,0.083907,0.205738,0.182287,-0.405597,-0.363665,0.04978,0
0.180753,0.205182,-0.013908,0.025608,0.095018,0.329711,0.011609,-0.080803,0.25997,0
0.039498,0.122356,-0.186725,-0.023185,-0.111483,0.21377,0.343805,0.032718,-0.003902,0
-0.015344,0.028122,-0.157508,-0.30366,-0.254767,0.311137,0.178048,-0.039749,0.139953,0
-0.092461,-0.162869,0.242183,-0.447284,-0.303526,0.649462,-0.094505,0.091182,0.106445,0
-0.227715,-0.554601,0.495615,-0.638748,-0.821252,0.993666,0.117367,-0.305836,0.165293,0
-0.963919,-0.965456,0.934659,-0.806209,-1.267576,1.200347,-0.027537,-0.127424,-0.056332,0
-1.268852,-1.307578,1.109456,-0.889999,-1.335531,1.223385,-0.37613,-0.430214,-0.043283,0
-1.832849,-1.039015,0.871088,-0.837809,-1.438184,1.184181,-0.627869,-0.026586,0.024561,0
-2.012824,-0.60441,0.624914,-0.703641,-1.646738,1.229609,-0.34831,0.281605,0.201049,0
-2.234026,-0.083026,0.63088,-0.350843,-1.941181,1.333749,-0.023954,0.645422,0.457702,0
-1.666937,0.55148,0.29446,-0.406538,-1.978653,1.516895,0.666351,1.020611,0.594214,0
-1.267401,0.898694,-0.065455,-0.8361,-1.941381,1.776623,0.66301,1.452279,0.351353,0
-0.866814,0.891037,0.060573,-1.0189,-1.816195,1.704879,0.816422,1.476926,0.296038,0
-0.481427,0.79558,0.17336,-1.379356,-1.879347,1.825773,0.681656,1.172935,0.020703,0
-0.278923,-0.338556,0.712963,-1.744447,-2.060133,1.804294,1.268973,1.536568,0.164953,0
-0.647905,-0.973464,1.527905,-1.455912,-1.719133,2.850152,4.338085,2.736459,1.388214,0
-0.828029,-2.582031,2.638089,-0.799461,-0.529945,2.452627,6.147413,1.870293,1.79379,0
-1.157949,-3.977,2.846493,-0.562159,-0.103325,0.61977,-0.252478,-3.476118,-0.823499,0
-1.617969,-3.790176,2.720028,-0.046508,0.695853,-0.510043,-6.057007,-3.143969,0.874536,0
-1.999086,-2.98647,2.332674,1.171434,1.526511,-2.589095,-5.459856,-1.658078,-2.058874,0
-1.190387,-1.520317,1.092196,1.347013,1.366791,-5.481258,-4.823523,-3.731675,-5.173656,0
-0.310718,-0.672427,0.281831,1.29902,1.332579,-6.655098,-0.660425,-1.58538,-4.16494,0
1.846475,0.818357,-1.188825,1.536354,1.663559,-7.103623,-0.348858,-2.599375,0.113757,0
2.114016,1.635738,-3.624464,1.762514,1.49303,-6.933502,5.912828,6.650294,4.910434,0
1.737438,1.454017,-4.518233,1.97833,1.835885,-6.355732,5.744998,0.206948,6.041466,0
1.465329,1.587685,-4.742393,2.381248,2.694067,-5.045188,1.640715,-1.312649,-2.853392,0
1.137398,1.862496,-5.30017,2.913547,3.340283,-4.428888,-6.35828,-1.5492,-1.518268,0
0.76508,1.742563,-5.589317,3.960279,4.355472,-2.549418,-2.037565,-0.261354,-2.152684,0
1.093152,1.480479,-5.239791,3.468834,3.655749,-1.902701,-1.089602,-0.173437,1.799356,0
1.099243,1.430506,-6.03044,1.067733,1.643462,-0.412657,1.22162,-0.97472,-1.127548,0
0.873167,2.584536,-6.726288,-0.877247,0.467359,1.112252,1.11423,0.446455,0.143098,0
1.857845,3.380543,-6.922873,-2.179433,-0.918492,2.24966,-0.057961,-0.394934,0.075501,0
2.161227,4.441485,-6.405793,-4.006048,-2.743148,3.779806,0.066283,0.299944,0.086747,0
0.417294,5.629384,-6.820393,-4.819845,-4.011041,5.869046,-1.424023,0.154344,0.64841,0
1.762255,6.108561,-3.041364,-3.837582,-3.978938,6.360695,-0.617682,0.43834,-0.693128,0
2.521935,5.095165,2.059906,-2.592086,-3.125032,4.931821,-0.805957,0.612361,0.339952,0
1.093803,2.312376,6.291615,-0.797254,-1.774312,3.044208,-0.915268,0.606558,0.932714,0
-0.737035,-1.896594,8.250315,0.557603,-0.538011,0.828126,-0.91739,0.563233,-1.498212,0
-2.507549,-5.513412,7.880222,1.299903,0.947303,-1.825163,-1.104783,0.544329,0.036153,0
-3.279071,-8.393391,6.445261,1.460852,1.738773,-4.559206,-0.082206,-0.357859,0.544233,0
-2.938729,-9.120597,4.931034,1.903245,2.324324,-6.118873,0.138032,-0.021743,0.040095,0
-1.710916,-8.758046,4.387555,1.828466,2.516359,-7.216014,-1.30585,0.176402,-0.418857,0
-0.696867,-6.272532,3.952386,2.344685,2.779572,-6.448951,0.461168,-0.271355,-0.073973,0
0.190139,-3.573933,3.616415,2.354614,2.767565,-3.615451,-0.28765,0.012122,1.798335,0
-0.033129,-2.004735,2.967676,2.37613,2.013059,-1.54191,-0.88425,-0.014885,0.231102,0
0.465485,0.011483,1.51625,1.079257,1.282413,0.344757,0.612119,-0.496399,-1.054502,0
0.743243,1.01765,0.115847,0.711828,0.288684,3.056344,0.761593,-0.798023,-0.180088,0
0.91662,1.64586,-0.832837,-0.659186,-1.283078,3.909329,0.491725,-0.250715,-0.346468,0
0.376925,0.527222,-2.217183,-2.622038,-2.484477,5.190325,-0.312791,-0.593086,0.581813,0
-0.425416,0.780593,-3.354809,-3.744987,-3.034286,5.677061,-0.273067,-0.44894,-0.104226,0
-0.786322,3.151074,-4.07175,-4.017603,-3.196377,5.646426,0.259022,0.251483,-0.651885,0
-0.036303,4.221927,-4.369679,-3.526546,-2.934927,5.113591,-0.064112,0.143431,1.378838,0
-0.060139,5.737158,-4.156467,-2.535615,-1.997146,3.511201,-1.043079,0.370568,0.654381,0
0.41579,6.972529,-4.539737,-1.082869,-0.965373,1.465735,-0.689219,0.804178,-0.93417,0
