Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.039248,0.024687,-0.081143,0.284825,0.045336,0.23259,0.159735,0.228441,0.038729,1
0.199258,0.378006,-0.384398,0.043872,0.198049,0.170893,0.079232,0.208514,0.084867,1
1.108839,0.772694,-1.184614,-0.00497,0.191805,0.053452,0.129764,0.158225,0.129383,1
0.988542,0.312003,-0.83991,0.18948,0.137799,0.053134,0.107217,0.024366,0.167173,1
-0.06561,0.048543,0.033799,0.021741,0.004406,0.018078,0.053247,-0.021104,0.206046,1
0.544524,0.444532,0.047792,0.178736,-0.200685,0.136847,0.000894,-0.131835,0.265289,1
0.256077,0.431956,0.390824,0.636404,0.141052,0.246538,-0.00174,-0.369293,0.288109,1
-0.293226,-0.110343,0.553523,0.24471,0.287334,0.239531,0.025081,-0.493212,0.322734,1
-0.449996,-0.20111,0.130161,0.210845,0.063397,0.083045,0.098736,-0.364881,0.374543,1
-0.280559,-0.253266,-0.146238,0.251265,-0.008698,0.033248,0.016481,-0.113684,0.347712,1
-0.388423,-0.330034,-0.205733,0.583356,-0.049663,0.016386,0.05549,0.095065,0.215475,1
-1.027391,-0.453371,0.098527,0.320188,-0.047682,-0.040191,0.147068,0.323693,-0.062391,1
-0.682041,-0.177159,-0.056026,0.179573,0.156869,-0.021062,0.22436,0.65595,-0.231813,1
-0.523841,-0.286792,0.282031,0.394216,-0.104777,0.248259,0.241915,0.841223,-0.313381,1
-0.327852,-0.196987,0.311885,0.162735,0.069515,0.158463,0.288347,0.762697,-0.215342,1
-0.135516,-0.042333,-0.00908,0.194741,0.254161,0.12684,0.118611,0.472778,-0.030691,1
-0.128707,0.171553,-0.075657,0.363063,0.380482,-0.009407,0.1063,0.185653,0.143606,1
0.159186,-0.105886,-0.184927,0.377269,0.230342,-0.032609,0.041379,-0.011385,0.246984,1
0.133548,0.144214,-0.242286,0.393601,-0.017825,0.053214,0.063289,-0.03638,0.241417,1
0.171414,0.246321,-0.143858,0.130774,0.151437,0.060645,0.069237,0.054179,0.178241,1
0.437657,-0.190633,0.258735,0.142795,0.253154,0.187763,0.111184,0.169409,0.028151,1
0.392512,0.040722,0.224689,-0.072836,0.12847,0.26771,0.142498,0.197563,-0.033099,1
0.056141,0.079541,-0.075184,-0.16786,0.353503,0.523497,0.133587,0.2246,0.001139,1
0.112692,-1.136635,0.762419,-0.055376,0.6009,0.186434,0.092275,0.201937,0.085917,1
0.649707,-0.641661,-0.2581,0.138668,-0.058527,0.160055,0.098798,0.139807,0.142494,1
-0.753842,-0.741917,0.132341,0.37003,-0.377188,0.138394,0.067492,0.064524,0.176695,1
-0.53444,-0.762803,0.319671,-0.083913,-0.676353,0.256606,0.096629,0.079247,0.132391,1
0.175605,0.210855,-0.539381,0.099332,-0.80406,0.16509,0.09149,0.099329,0.05927,1
-0.250393,0.00877,-0.230536,0.333738,-0.221883,0.043737,0.114067,0.121676,0.04237,1
0.383601,-0.050237,-0.451104,0.114352,-0.180561,0.330637,0.130747,0.138875,0.049496,1
-0.308282,0.386749,-0.207021,0.281532,-0.358261,0.383314,0.111613,0.158312,0.058665,1
-0.341385,0.075137,0.044755,0.380073,0.184627,0.084872,0.109718,0.158144,0.067678,1
0.365196,0.136281,-0.200657,0.216774,-0.029262,0.148939,0.083605,0.125106,0.075266,1
0.466247,0.493619,-0.580066,0.482745,0.034634,-0.011894,0.125654,0.110282,0.092302,1
-0.566576,0.101053,0.281396,0.443691,0.484753,-0.115506,0.089786,0.159501,0.132866,1
0.105728,-0.116518,-0.06971,0.456619,0.358013,-0.039778,0.089932,0.139445,0.092178,1
0.153496,-0.034202,-0.07646,0.134466,0.032553,0.059444,0.097607,0.116062,0.105783,1
-0.337125,-0.202588,0.314552,0.263722,0.257227,0.050471,0.10078,0.097985,0.079563,1
0.827998,-0.822852,0.270499,0.393027,0.035804,0.21312,0.097402,0.093446,0.081114,1
-1.81348,-0.39641,0.739323,0.207766,-0.098275,0.193622,0.091672,0.109292,0.11577,1
-0.653785,0.213266,-0.096961,0.077586,-0.157068,0.022672,0.106737,0.114844,0.09154,1
-0.278192,-0.206946,0.163558,0.279614,-0.14925,0.178206,0.084772,0.113755,0.136192,1
-0.24098,0.191106,-0.150275,0.228367,-0.408783,0.241922,0.076695,0.097281,0.200839,1
0.240878,0.974205,-1.073279,-0.246469,0.379396,-0.120255,0.10931,0.066404,0.216191,1
-0.19654,-0.124108,0.009423,0.015053,0.058675,0.037724,0.042574,0.069164,0.188512,1
0.721239,-0.764744,0.989868,0.317445,0.944665,-0.195743,0.098115,0.080463,0.119516,1
1.385238,0.254576,-1.661969,0.379785,-0.013455,-0.163757,0.096506,0.090648,0.040306,1
0.268009,0.585532,-0.078512,0.02039,-0.460167,0.735691,0.133258,0.173994,-0.037824,1
0.430485,0.315701,0.067885,0.789353,0.36998,0.312722,0.144845,0.137485,0.02564,1
0.806179,0.61201,-0.564972,-0.095479,-0.635325,0.022711,0.133869,0.151907,0.070117,1
0.152861,0.100988,-0.44503,0.304232,-0.985183,-0.072081,0.115257,0.105146,0.070723,1
-0.179096,-0.031742,-0.360604,0.493883,0.387642,-0.387621,0.075876,0.033386,0.110031,1
-1.447252,-0.089334,-0.063701,-0.274982,1.60141,-0.808002,0.088752,0.029906,0.147825,1
-0.561813,-0.723112,0.495219,0.081774,1.399563,0.063164,0.117913,0.103749,0.078363,1
0.748782,-0.569345,0.338213,-0.461585,-0.671839,0.579573,0.06977,0.205391,0.049751,1
-0.19397,-0.048016,0.091111,-0.345284,0.499464,0.246288,0.132864,0.219132,0.130357,1
-0.508046,-0.482423,0.637167,-0.601509,0.062408,-0.13216,0.105578,0.204829,0.142468,1
0.454307,-0.330926,0.019768,0.615936,0.085951,0.285387,0.077701,0.156252,0.108139,1
-0.020494,-0.075838,-0.34308,0.367015,0.23393,0.248256,0.087954,0.116259,0.064594,1
-1.000926,-0.217777,0.299421,-1.110249,-0.346172,-0.044298,0.115236,0.010903,0.077104,1
-0.494316,-0.038787,-0.233803,0.537647,-0.181384,-0.101813,0.084771,-0.047629,0.088401,1
0.084247,0.424569,-0.664001,1.057599,-2.060395,0.505656,0.110855,0.038525,0.120012,1
0.407644,0.089022,-0.373462,0.479343,1.719202,-0.919508,0.078191,0.079449,0.094245,1
-0.211328,-0.01052,-0.31925,-0.447944,-0.873636,0.173731,0.129759,0.120985,0.057826,1
-0.040921,0.148927,-0.31325,1.547583,0.211224,-0.177085,0.093801,0.103559,-0.009825,1
0.302637,0.148321,-0.285568,0.184659,1.996872,-0.151405,0.121992,0.068512,0.043043,1
0.099275,0.067363,-0.103728,0.025414,-0.058517,0.820961,0.066877,0.123127,0.083595,1
-0.034866,-0.126252,0.112152,0.171591,-0.303046,0.463923,0.100664,0.121787,0.116268,1
-0.00192,-0.428287,-0.252848,0.340657,0.101209,0.386137,0.116293,0.134454,0.134623,1
-0.80689,-0.586316,-0.424159,-0.527797,-0.738213,-0.043654,0.125232,0.141076,0.087353,1
-1.022405,-0.486518,0.018992,-0.435698,-0.012497,0.022295,0.113616,0.098254,0.080629,1
-0.652575,-0.377411,0.21696,-0.143938,-0.008803,0.267607,0.074328,0.040681,0.147864,1
-0.264925,-0.389273,0.341442,0.218646,-0.222892,0.079984,0.113872,-0.004176,0.128446,1
-0.119617,-0.181433,0.078503,0.016567,0.174811,0.356284,0.039904,-0.056542,0.051845,1
0.596412,0.338425,-0.371598,-0.02255,-0.349603,0.281938,0.109712,-0.083269,0.001582,1
0.949764,1.560063,-1.184323,-0.342968,-0.420594,-0.199161,0.097681,0.047565,-0.009342,1
-0.580917,0.816476,-0.466269,0.485787,0.025193,0.141879,0.093204,0.130708,0.094734,1
-0.925065,-0.903699,0.575169,0.055507,0.434082,-0.205054,0.120443,0.260816,0.075962,1
-0.223938,-1.497652,0.582479,0.127494,-0.033153,-0.195594,0.108571,0.367929,0.004673,1
0.935147,-0.514334,-0.027614,-0.293091,0.309475,-0.088518,0.109555,0.266318,-0.033409,1
0.594868,-0.150191,-0.251355,-0.218755,-0.095286,-0.01065,0.123754,0.152259,-0.069918,1
-0.23687,-0.042807,-0.127712,-0.426679,0.127967,-0.242956,0.143614,0.148215,0.060374,1
-0.330308,-0.172885,-0.223233,0.104278,-0.733966,-0.303106,0.169777,0.042367,0.072657,1
