PacketCounter,SampleTimeFine,Arm_Euler_X,Arm_Euler_Y,Arm_Euler_Z,Arm_Acc_X,Arm_Acc_Y,Arm_Acc_Z,Arm_Gyr_X,Arm_Gyr_Y,Arm_Gyr_Z,Leg_Euler_X,Leg_Euler_Y,Leg_Euler_Z,Leg_Acc_X,Leg_Acc_Y,Leg_Acc_Z,Leg_Gyr_X,Leg_Gyr_Y,Leg_Gyr_Z,Activity
10,105165127,-48.7570686340332,-70.91565704345703,8.86026382446289,9.35450649261475,-2.412433385849,2.23434638977051,0.97722387313843,-2.01894688606262,-1.39027035236359,25.33898735046387,-83.87884521484375,-10.4568338394165,9.92298603057861,0.4757451415062,0.99393969774246,1.02359879016876,0.47405904531479,-1.19112169742584,0
11,105198461,-48.7177848815918,-70.98007202148438,8.86038303375244,9.37736701965332,-2.38176560401917,2.22102499008179,0.73226392269135,-1.78541660308838,-1.60210633277893,25.52301216125488,-83.85636901855469,-10.58541393280029,9.92715454101562,0.46494689583778,0.96455860137939,2.14820790290833,0.79934680461884,-0.72044366598129,0
12,105231795,-48.67536926269531,-71.0262451171875,8.82872009277344,9.35843753814697,-2.42597031593323,2.25420546531677,-0.07618498057127,-1.1920919418335,-1.39519417285919,25.70733642578125,-83.83922576904297,-10.72885131835938,9.89961242675781,0.50765615701675,0.98878872394562,1.71193397045135,0.62897115945816,-0.69534331560135,0
13,105265129,-48.60490036010742,-71.0562515258789,8.80567932128906,9.39599514007568,-2.38437533378601,2.26561236381531,1.01180100440979,-0.93676537275314,-0.97536361217499,25.74221420288086,-83.82613372802734,-10.74418449401855,9.92201900482178,0.49892368912697,0.99046629667282,1.05338001251221,0.70551460981369,-0.27557662129402,0
14,105298463,-48.54144287109375,-71.06715393066406,8.77391910552979,9.3767728805542,-2.43974280357361,2.24648499488831,0.55283409357071,-0.49473494291306,-0.60196888446808,25.57590484619141,-83.78325653076172,-10.54162311553955,9.93612670898438,0.541359603405,1.02079892158508,1.51077806949615,1.80812227725983,-0.02033968456089,0
15,105331797,-48.45029449462891,-71.06827545166016,8.72167682647705,9.37946891784668,-2.39735221862793,2.23074841499329,0.80295479297638,-0.15121096372604,-0.51404684782028,25.61730575561523,-83.73860168457031,-10.5620813369751,9.92707633972168,0.49859300255775,0.99835193157196,1.09316945075989,1.54604685306549,-0.69484382867813,0
16,105365131,-48.34223937988281,-71.08061981201172,8.66578960418701,9.41160297393799,-2.34644436836243,2.26260447502136,1.20822465419769,-0.34979262948036,-0.79167574644089,25.53269958496094,-83.7033462524414,-10.48573970794678,9.95377635955811,0.37386959791183,1.04836428165436,0.19770441949368,1.4261087179184,-0.2853094637394,0
17,105398465,-48.26329803466797,-71.10513305664062,8.6284008026123,9.33470439910889,-2.39261674880981,2.2755925655365,0.857042491436,-0.72747755050659,-0.94329011440277,25.42765617370605,-83.6542739868164,-10.35463333129883,9.94751930236816,0.42563772201538,1.06884837150574,1.21852445602417,1.88104820251465,-0.29728344082832,0
18,105431799,-48.13047790527344,-71.13579559326172,8.53949165344238,9.42661476135254,-2.3299663066864,2.31387710571289,1.01355540752411,-0.48055189847946,-1.41501200199127,25.37750053405762,-83.58470153808594,-10.19555187225342,9.95507526397705,0.40780732035637,1.01325154304504,3.70011377334595,2.4790666103363,-0.47209653258324,0
19,105465133,-47.93912506103516,-71.14871978759766,8.34480857849121,9.46813297271729,-2.29812169075012,2.31695151329041,-0.23561765253544,0.63384073972702,-1.70453810691833,24.97684478759766,-83.5157241821289,-9.69386291503906,9.9639720916748,0.58256310224533,1.00446856021881,3.39605283737183,2.9603488445282,0.59473341703415,0
20,105498467,-47.72408294677734,-71.12429809570312,8.12412929534912,9.42819595336914,-2.32716083526611,2.31812810897827,-0.26285031437874,1.56790399551392,-1.04672706127167,24.51540184020996,-83.42475891113281,-9.21643924713135,9.9175443649292,0.67009443044662,1.06424462795258,0.84792768955231,3.52921891212463,0.28228399157524,0
21,105531801,-47.44501113891602,-71.08543395996094,7.84940099716187,9.4578800201416,-2.30898356437683,2.30088329315186,0.12625460326672,2.24488592147827,-1.09455871582031,24.01818656921387,-83.3126449584961,-8.77833938598633,9.96918964385986,0.58149385452271,1.10325753688812,-1.40164577960968,4.05277538299561,-0.04961501434445,0
