SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Wrist_Acc_X,D_Wrist_Acc_Y,D_Wrist_Acc_Z,Activity
3932683332,-0.058557,-0.132557,0.158884,0.2043,-0.010363,-0.954897,0
3932716666,-0.075587,-0.176906,0.071014,0.804988,0.673512,1.550753,0
3932750000,0.016265,-0.02461,0.107467,0.835827,1.353761,0.701668,0
3932783334,-0.086893,-0.041982,0.191292,0.1578,0.768055,-1.397838,0
3932816668,-0.028458,-0.10528,0.112125,0.548275,-0.00409,-0.016102,0
3932850002,0.009326,-0.101687,0.112185,1.084854,0.088242,0.392219,0
3932883336,-0.083775,-0.169059,0.149005,0.821141,0.224137,0.092688,0
3932916670,-0.041241,-0.092498,0.084311,0.625539,0.063041,0.54924,0
3932950004,0.063135,-0.068374,0.199189,0.440394,0.044108,0.205956,0
3932983338,-0.01895,-0.153757,0.139238,-0.144413,0.684449,0.218695,0
3933016672,-0.017122,-0.151094,0.05724,0.23035,0.318782,0.296273,0
3933050006,-0.022009,-0.056513,0.133557,-0.142026,1.025607,-0.897265,0
3933083340,-0.012977,-0.152277,0.129723,-0.095859,0.162807,-0.323084,0
3933116674,-0.007715,-0.181533,0.145132,-0.359222,-0.507046,-0.165281,0
3933150008,-0.036836,-0.138495,0.077799,-0.108536,-0.307629,1.314871,0
3933183342,-0.00513,-0.00508,0.059011,-0.434575,0.087074,0.058022,0
3933216676,0.068782,0.030898,0.141233,-0.602892,-0.211956,-0.71273,0
3933250010,0.049486,-0.026898,0.156207,-0.808313,-1.590747,-0.239461,0
3933283344,-0.072815,-0.012829,0.056852,0.609849,-2.03888,2.261957,0
3933316678,-0.015977,0.024096,0.056118,1.35149,0.679971,-0.115878,0
3933350012,0.035563,-0.003008,0.172968,0.343304,0.564616,-0.21649,0
3933383346,0.089028,-0.052129,0.148959,0.017762,0.031883,-0.630606,0
3933416680,0.125355,-0.0747,0.144313,-0.027213,0.3185,-0.55153,0
