SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Wrist_Acc_X,D_Wrist_Acc_Y,D_Wrist_Acc_Z,Activity
2221813418,0.093032,-0.355001,-0.408806,-1.811424,-2.089187,2.726123,0
2221846752,-0.680606,-0.204708,0.017806,-1.612476,-2.975446,2.834234,0
2221880086,0.033544,0.021901,0.097685,-2.12359,-1.316909,3.244679,0
2221913420,0.780768,0.197709,-0.227279,-1.519021,-0.742988,3.089317,0
2221946754,1.386295,1.210166,0.420978,-1.421723,0.062607,2.124915,0
2221980088,1.358684,0.516348,-0.259584,-0.653713,0.567512,1.348582,0
2222013422,0.302874,0.860829,0.006762,-0.302725,0.628796,-0.554879,0
2222046756,0.31298,0.313407,0.249949,0.219771,0.317133,-0.905415,0
2222080090,0.195702,-0.4334,-0.527442,0.235652,0.740691,-1.314545,0
2222113424,1.463435,-0.64359,0.432312,0.075123,1.629358,-1.776985,0
2222146758,-0.103812,-0.779826,0.461287,0.559473,1.466563,-3.282279,0
2222180092,-0.435924,-0.653476,-0.324595,1.177696,0.615166,-4.208881,0
2222213426,0.665291,-0.678397,-0.289986,1.954748,-0.350637,-1.674131,0
2222246760,0.437714,0.532857,0.385584,1.298047,2.001844,-1.762572,0
2222280094,1.073607,0.705227,-0.050157,1.710686,0.952802,-2.214009,0
2222313428,1.08446,0.24476,-0.61539,1.52411,0.497253,-1.099886,0
2222346762,0.884996,0.681232,-0.008705,0.910829,-0.738801,-0.447942,0
2222380096,-0.148628,0.30267,-0.061297,1.057761,-1.597216,-1.467909,0
2222413430,-0.734014,-0.738858,-0.628367,1.352494,-1.938807,-0.773174,0
2222446764,-0.868532,-0.554841,0.185131,0.609494,-1.182316,0.283492,0
2222480098,-0.636349,0.045529,-0.085496,0.279577,-1.634237,0.413932,0
2222513432,-0.722915,-0.586815,-0.295207,-0.264692,-2.057414,-1.192639,0
2222546766,-0.546692,-0.119299,-0.191279,-0.671211,-0.639769,-0.732333,0
2222580100,-0.327606,0.307718,0.125595,-0.141136,0.786756,-1.045448,0
2222613434,-0.030812,-0.026586,-0.060981,-0.161517,1.411404,-1.708692,0
